"code","description","url","parent_station_id","agency_ids","station_id","location_type","stop_id","routes","name","location.lat","location.lng"
"3020","9679","","",NA,"20",NA,"stop","4105314","4000008, 4000019","Glenwood Ave at Granville Dr",35.82049,-78.66374
"3021","9681","","",NA,"20",NA,"stop","4105322","4000008","Blue Ridge Rd at Arbor Dr",35.83058,-78.68605
"3022","9682","","",NA,"20",NA,"stop","4105326","4000008","Blue Ridge Rd at Glen Eden Dr",35.82899,-78.69018
"3023","9683","","",NA,"20",NA,"stop","4105330","4000008","Blue Ridge Rd at Edgemont Dr",35.82585,-78.69624
"3024","9684","","",NA,"20",NA,"stop","4105334","4000008","Blue Ridge Rd at Burch Dr",35.82463,-78.69849
"3025","9685","","",NA,"20",NA,"stop","4105338","4000008","Blue Ridge Rd at Carovel Ct",35.82339,-78.70047
"3026","9686","","",NA,"20",NA,"stop","4105342","4000008","Blue Ridge Rd at Bentley Bridge Rd",35.8229,-78.7013
"3027","9687","","",NA,"20",NA,"stop","4105346","4000008","Blue Ridge Rd at Ed Dr",35.82208,-78.70278
"3028","9688","","",NA,"20",NA,"stop","4105350","4000008","Blue Ridge Rd at Forest View Rd",35.81733,-78.70495
"3029","9689","","",NA,"20",NA,"stop","4105354","4000008","Blue Ridge Rd at Duraleigh Rd",35.82066,-78.70478
"3030","9690","","",NA,"20",NA,"stop","4105358","4000008","Blue Ridge Rd at Ed Dr",35.82191,-78.70274
"3031","9691","","",NA,"20",NA,"stop","4105362","4000008","Blue Ridge Rd at Carovel Ct",35.82326,-78.70034
"3032","9692","","",NA,"20",NA,"stop","4105366","4000008","Blue Ridge Rd at Burch Dr",35.82431,-78.69865
"3033","9693","","",NA,"20",NA,"stop","4105370","4000008","Blue Ridge Rd at Morningside Dr",35.82611,-78.69482
"3034","9694","","",NA,"20",NA,"stop","4105374","4000008","Blue Ridge Rd at Glen Eden Dr",35.82802,-78.69081
"3035","9695","","",NA,"20",NA,"stop","4105378","4000008","Blue Ridge Rd at Arbor Dr",35.82985,-78.68772
"3036","9696","","",NA,"20",NA,"stop","4105382","4000008","Blue Ridge Rd at Homewood Banks Dr",35.83272,-78.68115
"3037","9697","","",NA,"20",NA,"stop","4105386","4000008","Oberlin Rd at Cartier Dr",35.81489,-78.65948
"3038","9698","","",NA,"20",NA,"stop","4105390","4000008","Oberlin Rd at Ashland St",35.81216,-78.65748
"3039","9699","","",NA,"20",NA,"stop","4105394","4000008","Oberlin Rd at Fairview Rd",35.81,-78.65595
"3040","9700","","",NA,"20",NA,"stop","4105398","4000008","Oberlin Rd at Colonial Rd",35.80624,-78.6562
"3041","9701","","",NA,"20",NA,"stop","4105402","4000008","Oberlin Rd at Craig St",35.80341,-78.65798
"3042","9702","","",NA,"20",NA,"stop","4105406","4000008","St Mary's St at Johnson St",35.78796,-78.651
"3043","9703","","",NA,"20",NA,"stop","4105410","4000008","St Mary's St at Tucker St",35.78634,-78.65083
"3044","9704","","",NA,"20",NA,"stop","4105414","4000008, 4000019","Morgan St at McDowell St",35.7796,-78.64114
"3045","9708","","",NA,"20",NA,"stop","4105422","4000037","Crosslink Rd at Laodicea Dr",35.73992,-78.62688
"3046","9709","","",NA,"20",NA,"stop","4105426","4000020","Garner Station Blvd at Lennox Place",35.7245,-78.65735
"3047","9710","","",NA,"20",NA,"stop","4105430","4000011","Maywood Ave at Herring St",35.76111,-78.65521
"3048","9717","","",NA,"20",NA,"stop","4105454","4000027, 4000041","Halifax St at E Franklin St",35.79019,-78.63835
"3049","9719","","",NA,"20",NA,"stop","4105462","4000001","Culpepper Rd at Boswell Rd",35.78993,-78.60228
"3050","9721","","",NA,"20",NA,"stop","4105470","4000031","Hadley Dr at Cross Link Rd",35.75139,-78.61735
"3051","9723","","",NA,"20",NA,"stop","4105478","4000031","Sylvester St at Wilkins Pl",35.74102,-78.61945
"3052","9724","","",NA,"20",NA,"stop","4105482","4000031","Seabrook Rd at Golden St",35.74191,-78.62181
"3053","9725","","",NA,"20",NA,"stop","4105486","4000037","1322 Crosslink Rd",35.74956,-78.61823
"3054","9726","","",NA,"20",NA,"stop","4105490","4000031","Lenoir St at Coleman St",35.77257,-78.62259
"3055","9727","","",NA,"20",NA,"stop","4105494","4000024, 4000031","Lenoir St at Bloodworth St",35.77276,-78.63347
"3056","9730","","",NA,"20",NA,"stop","4105506","4000005, 4000024, 4000031","Southeast St at E Cabarrus St",35.77377,-78.63267
"3057","9731","","",NA,"20",NA,"stop","4105510","4000009","E Hargett St at S Person St",35.77816,-78.63462
"3058","9732","","",NA,"20",NA,"stop","4105514","4000005, 4000009, 4000032","E Hargett St at S Blount St",35.77823,-78.63631
"3059","9733","","",NA,"20",NA,"stop","4105518","4000043","MLK Jr Blvd at Holmes St",35.76784,-78.62839
"3060","9735","","",NA,"20",NA,"stop","4105526","4000037","Carolina Pines Ave at Carolina Hill",35.75145,-78.66152
"3061","9736","","",NA,"20",NA,"stop","4105530","4000021","Glen Royal Rd at Brownleigh Dr",35.88273,-78.74905
"3062","9737","","",NA,"20",NA,"stop","4105534","4000007","Maitland Dr at New Bern Ave",35.79677,-78.58081
"3063","9738","","",NA,"20",NA,"stop","4105538","4000007","Maitland Dr at Bastion Ln",35.79696,-78.5828
"3064","9739","","",NA,"20",NA,"stop","4105542","4000007","Bastion Ln at Maitland Dr",35.79794,-78.58384
"3065","9740","","",NA,"20",NA,"stop","4105546","4000007","Bastion Ln at Tower Shopping Center",35.79885,-78.58199
"3066","9741","","",NA,"20",NA,"stop","4105550","4000007","Bastion Ln at Lake Woodard Dr",35.80139,-78.58038
"3067","9742","","",NA,"20",NA,"stop","4105554","4000005","W Davie St at Fayetteville St",35.77561,-78.6397
"3068","9743","","",NA,"20",NA,"stop","4105558","4000020","E Davie St at Fayetteville St",35.77583,-78.63888
"3069","9744","","",NA,"12, 20",NA,"stop","4105562","4000002, 4000020, 4000117","Dawson St at Cabarrus St",35.77464,-78.64377
"3070","9745","","",NA,"20",NA,"stop","4105566","4000020","S Wilmington St at Illeagnes St",35.74397,-78.64676
"3071","9746","","",NA,"20",NA,"stop","4105570","4000020","Illeagnes St at S Saunders St",35.74496,-78.64845
"3072","9749","","",NA,"20",NA,"stop","4105578","4000034","Edwards Mill Rd at Blueberry St",35.82838,-78.70265
"3073","9750","","",NA,"20",NA,"stop","4105582","4000034","Edwards Mill Rd at Carriage Dr",35.83522,-78.69477
"3074","9751","","",NA,"20",NA,"stop","4105586","4000034","Edwards Mill Rd at Glen Laurel Dr",35.83684,-78.69195
"3075","9753","","",NA,"20",NA,"stop","4105590","4000034","Edwards Mill Rd at Glen Eden Dr",35.83312,-78.69837
"3076","9754","","",NA,"20",NA,"stop","4105594","4000034","Edwards Mill Rd at Carriage Dr",35.83093,-78.70044
"3077","9755","","",NA,"20",NA,"stop","4105598","4000034","Edwards Mill Rd at Laurel Hills Rd",35.82805,-78.70308
"3078","9756","","",NA,"20",NA,"stop","4105602","4000034","Ridge Rd at Lake Boone Rd",35.8147,-78.68268
"3079","9757","","",NA,"20",NA,"stop","4105606","4000037","Oak Rd at Carolina Pines Ave",35.74821,-78.65826
"3080","9758","","",NA,"20",NA,"stop","4105610","4000037","Carolina Pines Ave at Marble St",35.74749,-78.65204
"3081","9759","","",NA,"20",NA,"stop","4105614","4000037","Rush St at Sheldon Dr",35.74193,-78.63693
"3082","9760","","",NA,"20",NA,"stop","4105618","4000037","Cross Link Rd at Laodicea Dr",35.74016,-78.62729
"3083","9761","","",NA,"20",NA,"stop","4105622","4000037","Rush St at Hammond Rd",35.74298,-78.64262
"3084","9762","","",NA,"20",NA,"stop","4105626","4000037","Carolina Pines Ave at Springhill Ave",35.75113,-78.6597
"3085","9765","","",NA,"20",NA,"stop","4105630","4000037","Carolina Pines Ave at Oak Rd",35.74852,-78.65778
"3086","9766","","",NA,"20",NA,"stop","4105634","4000037","Lake Wheeler Rd at Stewart Dr",35.74595,-78.67724
"3087","9768","","",NA,"20",NA,"stop","4105642","4000034","Creedmoor Rd at Falcon Rest Cir",35.89188,-78.67992
"3088","9775","","",NA,"20",NA,"stop","4105646","4000043","Michael Smith Ln at Carl Sandburg Ct.",35.77992,-78.58012
"3089","9776","","",NA,"20",NA,"stop","4105650","4000005","S Harrington St at W Hargett St",35.77769,-78.64524
"3090","9777","","",NA,"20",NA,"stop","4105654","4000005","W Davie St at S Harrington St",35.77577,-78.645
"3091","9778","","",NA,"20",NA,"stop","4105658","4000034","Creedmoor Rd at Lynn Rd",35.87337,-78.67935
"3092","9779","","",NA,"20",NA,"stop","4105662","4000037","Lineberry Dr at Broad Oaks Pl",35.75109,-78.68046
"3093","9781","","",NA,"20",NA,"stop","4105666","4000037","Sierra Dr at Shenandoah Rd",35.75117,-78.67402
"3094","9782","","",NA,"20",NA,"stop","4105670","4000037","Sierra Dr at Balboa Rd",35.75097,-78.67232
"3095","9783","","",NA,"20",NA,"stop","4105674","4000037","Sierra Dr at Lake Wheeler Rd",35.75104,-78.66973
"3096","9786","","",NA,"20",NA,"stop","4105678","4000019","Glenwood Ave at The Circle",35.80901,-78.6487
"3097","9787","","",NA,"20",NA,"stop","4105682","4000020","Purser Dr at Wal-Mart",35.71761,-78.65829
"3098","9788","","",NA,"20",NA,"stop","4105686","4000042","N Blount St at Polk St",35.78635,-78.63622
"3099","9790","","",NA,"20",NA,"stop","4105694","4000042","N Blount St at New Bern Pl",35.7799,-78.63656
"3100","9791","","",NA,"20",NA,"stop","4105698","4000004","Gorman St at Hillsborough St",35.79304,-78.68437
"3101","9792","","",NA,"20",NA,"stop","4105702","4000037","Trailwood Hills Dr at Tryon Rd",35.74369,-78.68325
"3102","9793","","",NA,"20",NA,"stop","4105706","4000037","Trailwood Hills Dr at Alder Ridge Ln",35.74738,-78.68508
"3103","9794","","",NA,"20",NA,"stop","4105710","4000037","Trailwood Hills Dr at Laurel Falls Ln",35.74936,-78.685
"3104","9795","","",NA,"20",NA,"stop","4105714","4000002","Trailwood Hills Dr at Tryon Rd",35.74356,-78.68343
"3105","9796","","",NA,"20",NA,"stop","4105718","4000002","Tryon Rd at Disk Dr",35.74343,-78.68727
"3106","9797","","",NA,"20",NA,"stop","4105722","4000037","Rush St at Hammond Rd (VA Clinic)",35.74246,-78.63955
"3107","9798","","",NA,"20",NA,"stop","4105726","4000002","Tryon Rd at Tryon Grove Dr",35.74449,-78.69
"3108","9799","","",NA,"20",NA,"stop","4105730","4000002","Lineberry Dr at Deep Forest Trl",35.75003,-78.68657
"3109","9801","","",NA,"20",NA,"stop","4105738","4000002","Trailwood Hills Dr at Laurel Falls Ln",35.74935,-78.68518
"3110","9802","","",NA,"20",NA,"stop","4105742","4000027","Poplar St at Mordecai St",35.79457,-78.63246
"3111","9803","","",NA,"20",NA,"stop","4105746","4000002","Trailwood Hills Dr at Barrymore St",35.74524,-78.68383
"3112","9805","","",NA,"20",NA,"stop","4105750","4000002","Trailwood Dr at Tryon Rd",35.74746,-78.69565
"3113","9806","","",NA,"20",NA,"stop","4105754","4000002","Trailwood Hills Dr at Tanawha Ct",35.74748,-78.68532
"3114","9807","","",NA,"20",NA,"stop","4105758","4000002","W Lenoir St at Florence St",35.77336,-78.64979
"3115","9808","","",NA,"20",NA,"stop","4105762","4000002","S Boylan Ave at W Lenoir St",35.77307,-78.65076
"3116","9809","","",NA,"20",NA,"stop","4105766","4000002","Western Blvd at Hunt Dr (Prison)",35.77518,-78.65674
"3117","9810","","",NA,"20",NA,"stop","4105770","4000002, 4000003","Pullen Rd at Cates Ave",35.78164,-78.6661
"3118","9811","","",NA,"20",NA,"stop","4105774","4000002, 4000003","Avent Ferry Rd at Varsity Dr",35.77559,-78.68019
"3119","9900","","",NA,"20",NA,"stop","4105778","4000032","Raleigh Convention Center",35.77368,-78.64054
"3120","9901","","",NA,"20",NA,"stop","4105782","4000032","Performing Arts Center",35.77211,-78.63959
"3121","9902","","",NA,"20",NA,"stop","4105786","4000032","Wilmington St at Cabarrus St",35.77476,-78.63834
"3122","9903","","",NA,"20",NA,"stop","4105790","4000032","Wilmington St at Davie St",35.77611,-78.63827
"3123","9905","","",NA,"20",NA,"stop","4105794","4000032","Wilmington St at Morgan St",35.77935,-78.6381
"3124","9908","","",NA,"20",NA,"stop","4105798","4000032","Wilmington St at Edenton St",35.78222,-78.63792
"3125","9909","","",NA,"20",NA,"stop","4105802","4000032","Wilmington St at North St",35.78477,-78.63786
"3126","9910","","",NA,"20",NA,"stop","4105806","4000032","West St at Peace St",35.78663,-78.6457
"3127","9911","","",NA,"20",NA,"stop","4105810","4000032","Tucker St at Glenwood Ave",35.78633,-78.6471
"3128","9912","","",NA,"20",NA,"stop","4105814","4000032","Glenwood Ave at North St",35.78483,-78.64737
"3129","9913","","",NA,"16, 20, 192",NA,"stop","4105818","4000032, 4007016","Morgan St at Buckhead Saloon (R-Line)",35.77975,-78.64554
"3130","9914","","",NA,"20",NA,"stop","4105822","4000032","Morgan St at Dawson St",35.7797,-78.64347
"3131","9916","","",NA,"20",NA,"stop","4105826","4000032","Cabarrus St at Dawson St",35.77436,-78.64347
"3132","9917","","",NA,"20",NA,"stop","4105830","4000032","Harrington St at Hargett St",35.77816,-78.64513
"3133","9918","","",NA,"20",NA,"stop","4105834","4000032","Davie St at Harrington St",35.77576,-78.64472
"3134","9920","","",NA,"20",NA,"stop","4105838","4000032","Martin St at Blake St",35.77674,-78.63587
"3135","9921","","",NA,"20",NA,"stop","4105842","4000032","Hargett St at Wilmington St",35.77826,-78.63743
"3136","9923","","",NA,"12, 20",NA,"stop","4105850","4000006, 4000041, 4000123, 4000125","New Bern Ave at WakeMed (across)",35.78664,-78.58919
"3137","9924","","",NA,"16, 20, 192",NA,"stop","4105854","4000002, 4000003, 4007008, 4007014","Avent Ferry Rd at Avery Close Apt",35.77397,-78.6827
"3138","1927","","",NA,"12",NA,"stop","4106534","4000126, 4005498","Erwin Rd at Emergency Dr",36.00796,-78.93547
"3139","1915","","",NA,"12",NA,"stop","4106586","4000119","7th Ave at Forest Hills Dr (across)",35.70637,-78.62304
"3140","1916","","",NA,"12",NA,"stop","4106590","4000119","7th Ave at Garner Town Hall (across)",35.70485,-78.61989
"3141","1917","","",NA,"12",NA,"stop","4106594","4000119","Timber Dr at Benson Rd",35.68639,-78.60463
"3142","1918","","",NA,"12",NA,"stop","4106598","4000119","Timber Dr at Benson Rd",35.68619,-78.60549
"3143","1919","","",NA,"12",NA,"stop","4106602","4000119","Timber Dr at Aversboro Rd",35.68625,-78.61697
"3144","1920","","",NA,"12",NA,"stop","4106606","4000119","Timber Dr at Aversboro Rd",35.68616,-78.61644
"3145","1921","","",NA,"12",NA,"stop","4106610","4000119","Aversboro Rd at Aversboro Elem",35.68926,-78.61677
"3146","1922","","",NA,"12",NA,"stop","4106614","4000119","Aversboro Rd at Aversboro Elem",35.68896,-78.61717
"3147","1923","","",NA,"12",NA,"stop","4106618","4000119","Aversboro Rd at Poole Dr",35.69583,-78.61648
"3148","1924","","",NA,"12",NA,"stop","4106622","4000119","Aversboro Rd at Poole Dr",35.69548,-78.61665
"3149","1925","","",NA,"12",NA,"stop","4106626","4000119","Vandora Springs Rd at Beichler Rd",35.7091,-78.62426
"3150","1926","","",NA,"12",NA,"stop","4106630","4000119","Vandora Springs at Beichler Rd",35.70892,-78.62476
"3151","12095","","",NA,"176",NA,"stop","4110174","4003734","Sands Bld",36.00603,-78.94065
"3152","6538","","",NA,"24",NA,"stop","4111618","4000090","Enterprise at American Tobacco Trail",35.98393,-78.90882
"3153","6541","","",NA,"24",NA,"stop","4111622","4000076","Carver St at Hillandale Rd",36.03724,-78.9367
"3154","6545","","",NA,"24",NA,"stop","4111638","4000089, 4002678","Morreene Rd at Campus Walk Ave",36.0088,-78.95457
"3155","6546","","",NA,"24",NA,"stop","4111642","4000089","American Dr at Hillgrand Dr",36.01539,-78.96266
"3156","6547","","",NA,"24",NA,"stop","4111646","4000089","American Dr at Hillgrand Dr (IB)",36.01526,-78.96254
"3157","6548","","",NA,"24",NA,"stop","4111650","4000089, 4002678","Morreene Rd at American Dr",36.01301,-78.95658
"3158","6549","","",NA,"24",NA,"stop","4111654","4000089, 4002678","Morreene Rd at Campus Walk Ave",36.00978,-78.95471
"3159","6550","","",NA,"24",NA,"stop","4111658","4000089, 4002678","Morreene Rd at Sherwood Dr",36.00658,-78.9548
"3160","6551","","",NA,"24",NA,"stop","4111662","4000089, 4002678","Morreene Rd at Glasson St",36.00576,-78.95482
"3161","6552","","",NA,"24",NA,"stop","4111666","4000089, 4002678","Morreene Rd at Erwin Rd",36.00372,-78.95292
"3162","6553","","",NA,"24",NA,"stop","4111670","4000089, 4002678","Erwin Rd at Towerview Rd",36.00429,-78.95007
"3163","6554","","",NA,"24",NA,"stop","4111674","4002678","Morreene Rd at Tremont Dr",36.01808,-78.95777
"3164","6555","","",NA,"24",NA,"stop","4111678","4002678","Neal Rd at Bennett Memorial Rd (OB)",36.02931,-78.97333
"3165","6557","","",NA,"24",NA,"stop","4111686","4002678","Neal Rd at Bennett Memorial Rd (IB)",36.02895,-78.97324
"3166","6558","","",NA,"24",NA,"stop","4111690","4002678","Morreene Rd at Tremont Dr",36.01811,-78.95789
"3167","6559","","",NA,"24",NA,"stop","4111694","4000078, 4002678","Neal Rd at Hillsborough Rd",36.03266,-78.97364
"3168","13003","","",NA,"176",NA,"stop","4112614","4003718","Hillsborough Rd at 9th St (13003)",36.01052,-78.92408
"3169","13004","","",NA,"176",NA,"stop","4112618","4003718, 4003722","Trent Drive Northbound/SON",36.00637,-78.93452
"3170","6543","","",NA,"24",NA,"stop","4113674","4002670","Lednum St at 2309 Lednum St",36.02707,-78.90973
"3171","6544","","",NA,"24",NA,"stop","4113678","4002670","Leon St at N Buchanan Blvd",36.02559,-78.91137
"3172","6562","","",NA,"24",NA,"stop","4113682","4002670","W Murray Ave at Broad St",36.02898,-78.91181
"3173","6564","","",NA,"24",NA,"stop","4113690","4002670","Leon St at Haverford St",36.02557,-78.9133
"3174","240","","",NA,"16, 192",NA,"stop","4114106","4000100, 4003090, 4003110, 4005438, 4007012","Hunt Library at Partners Way",35.76947,-78.67674
"3175","134","","",NA,"16, 192",NA,"stop","4114530","4000100, 4003090, 4003110, 4005438, 4007012","Partners Way at Varsity Dr (COE)",35.77196,-78.6753
"3176","204","","",NA,"16, 192",NA,"stop","4114534","4000100, 4003090, 4003110, 4005438, 4007012","College of Textiles",35.76979,-78.67797
"3177","5428","","",NA,"24",NA,"stop","4116294","4003070","Pacific Ave at Ben Franklin Blvd",36.04656,-78.89852
"3178","5606","","",NA,"24",NA,"stop","4116298","4003070","Pacific Ave at Roxboro Rd",36.04608,-78.90163
"3179","6439","","",NA,"24",NA,"stop","4116302","4000088, 4004490","Fayetteville St at Umsted St",35.98282,-78.89872
"3180","6468","","",NA,"24",NA,"stop","4116306","4000077, 4003042, 4003046","Chapel Hill Rd at Prince",35.98431,-78.93011
"3181","6523","","",NA,"24",NA,"stop","4116310","4003070","Carver St at Danube Ln",36.04523,-78.88971
"3182","6524","","",NA,"24",NA,"stop","4116314","4003070","Ben Franklin Blvd at Danube Ln",36.04792,-78.88926
"3183","6565","","",NA,"24",NA,"stop","4116318","4000085, 4003034, 4003062","Angier Ave at Vine St",35.98358,-78.88151
"3184","6566","","",NA,"24",NA,"stop","4116322","4000085, 4003062","Page Rd at Foxridge Crescent",35.92972,-78.81417
"3185","6567","","",NA,"24",NA,"stop","4116326","4003034","Guthrie Ave at Main St",35.98571,-78.87608
"3186","6568","","",NA,"24",NA,"stop","4116330","4003034","Miami Blvd at Raynor St",35.99431,-78.87058
"3187","6569","","",NA,"24",NA,"stop","4116334","4003034","Cheek Rd at Andover Dr",36.00466,-78.86875
"3188","6570","","",NA,"24",NA,"stop","4116338","4003034","Main St at Guthrie Ave",35.98584,-78.87646
"3189","6571","","",NA,"24",NA,"stop","4116342","4003034","Guthrie Ave at Angier Ave",35.98182,-78.87619
"3190","6572","","",NA,"24",NA,"stop","4116346","4000083, 4000086, 4003058, 4005298","Liberty St at Elizabeth St",35.99289,-78.89194
"3191","6573","","",NA,"24",NA,"stop","4116350","4000086, 4005298","Hardee St at Cheek Rd",36.00442,-78.86689
"3192","6574","","",NA,"24",NA,"stop","4116354","4000083, 4000086, 4003058, 4005298","Liberty St at Elizabeth St",35.99296,-78.89258
"3193","6575","","",NA,"24",NA,"stop","4116358","4003062","Angier Ave at Bingham St",35.97959,-78.87242
"3194","6576","","",NA,"24",NA,"stop","4116362","4000090","Fayetteville St at Buxton St",35.95046,-78.90408
"3195","6577","","",NA,"24",NA,"stop","4116366","4000088, 4003038","Hwy 751 at Southpoint Autopark Dr",35.90897,-78.96034
"3196","6578","","",NA,"24",NA,"stop","4116370","4000088, 4003038","Hwy 751 at NC 54 (Eastbound)",35.91741,-78.96126
"3197","6579","","",NA,"24",NA,"stop","4116374","4000088, 4003038","NC 54 at Garrett Rd",35.91891,-78.96011
"3198","6580","","",NA,"24",NA,"stop","4116378","4003038","NC 55 at Meredith Dr",35.89971,-78.89651
"3199","6581","","",NA,"24",NA,"stop","4116382","4003038","NC 55 at Allendown Dr",35.89758,-78.89706
"3200","6582","","",NA,"24",NA,"stop","4116386","4003038","NC 55 at Golden Corral",35.89559,-78.89732
"3201","6583","","",NA,"24",NA,"stop","4116390","4003038","NC 55 at Sedwick Dr",35.89044,-78.89637
"3202","6584","","",NA,"24",NA,"stop","4116394","4003038","S Alston Ave at Falls Pointe Apts",35.88443,-78.8857
"3203","6585","","",NA,"24",NA,"stop","4116398","4003038","5010 S Alston Ave",35.88787,-78.88483
"3204","6586","","",NA,"24",NA,"stop","4116402","4003038","5030 S Alston Ave",35.8916,-78.88651
"3205","6587","","",NA,"24",NA,"stop","4116406","4000079, 4003038","S Alston Ave at Englert Dr",35.89573,-78.88884
"3206","6588","","",NA,"24",NA,"stop","4116410","4000079, 4003038","S Alston at Kestrel Heights",35.89793,-78.88881
"3207","6589","","",NA,"24",NA,"stop","4116414","4003038","Hwy 751 at NC 54 (Westbound)",35.91765,-78.9616
"3208","6590","","",NA,"24",NA,"stop","4116418","4000090","MLK Pkwy at Cook Rd",35.9465,-78.92203
"3209","6591","","",NA,"24",NA,"stop","4116422","4000090","Walmart at MLK Jr Pkwy",35.94919,-78.92282
"3210","6592","","",NA,"24",NA,"stop","4116426","4000090","MLK Pkwy at Cook Rd",35.94724,-78.92339
"3211","6593","","",NA,"24",NA,"stop","4116430","4000091","S Roxboro Rd at Chestnut St",35.98681,-78.9028
"3212","6594","","",NA,"24",NA,"stop","4116434","4000091","Alston Ave at Chenault Dr",35.95918,-78.8847
"3213","6595","","",NA,"24",NA,"stop","4116438","4000091","Alston Ave at Riddle Rd",35.95695,-78.8839
"3214","6597","","",NA,"24",NA,"stop","4116446","4000091","Lawson Ave at NCCU Soccer Field",35.97626,-78.89643
"3215","6598","","",NA,"24",NA,"stop","4116450","4000091","Lawson Ave at Merrick St",35.97642,-78.90032
"3216","6599","","",NA,"24",NA,"stop","4116454","4000091","Lawson Ave at Concord St",35.97646,-78.90339
"3217","6600","","",NA,"24",NA,"stop","4116458","4000091","Roxboro Rd at Dillard St",35.99146,-78.90002
"3218","6601","","",NA,"24",NA,"stop","4116462","4000092, 4003066","New Castle Rd at Stadium Dr",36.05058,-78.91996
"3219","6602","","",NA,"24",NA,"stop","4116466","4000092, 4003066","New Castle Rd at Foxfire Mailboxes",36.05025,-78.92337
"3220","6603","","",NA,"24",NA,"stop","4116470","4000092, 4003066","New Castle Rd at Wyldewood Rd",36.05154,-78.92351
"3221","6604","","",NA,"24",NA,"stop","4116474","4000092, 4003066","Wyldewood Rd at Stadium Dr",36.05347,-78.91953
"3222","6605","","",NA,"24",NA,"stop","4116478","4003066","Horton Rd at Delbert Ave",36.05755,-78.92487
"3223","6606","","",NA,"24",NA,"stop","4116482","4003066","Guess Rd at Horton Rd",36.05835,-78.92896
"3224","6607","","",NA,"24",NA,"stop","4116486","4003066","Rose of Sharon at Riverside High School",36.06228,-78.94431
"3225","6608","","",NA,"24",NA,"stop","4116490","4003066","Horton Rd at Glen Laurel Dr",36.05741,-78.92774
"3226","6609","","",NA,"24",NA,"stop","4116494","4003066","Horton Rd at Delbert Ave",36.05742,-78.92484
"3227","6610","","",NA,"24",NA,"stop","4116498","4003066","Stadium Dr at Horton Rd",36.05521,-78.9195
"3228","6611","","",NA,"24",NA,"stop","4116502","4003070","Ben Franklin Blvd at Medical Park Dr",36.04773,-78.89395
"3229","6612","","",NA,"24",NA,"stop","4116506","4003070","Pacific Ave at Capital St",36.04666,-78.89859
"3230","6613","","",NA,"24",NA,"stop","4116510","4003070","Roxboro Rd at North Duke Crossing",36.04865,-78.90326
"3231","6614","","",NA,"24",NA,"stop","4116514","4003070","Roxboro Rd at Denfield Rd",36.0508,-78.90347
"3232","6615","","",NA,"24",NA,"stop","4116518","4003070","Milton Rd at Fire Department",36.08958,-78.91377
"3233","6616","","",NA,"24",NA,"stop","4116522","4000092, 4003070","Roxboro Rd at Ryan St",36.05384,-78.90335
"3234","6617","","",NA,"24",NA,"stop","4116526","4000092","Stadium Dr at Wyldewood Rd",36.05288,-78.9197
"3235","6618","","",NA,"24",NA,"stop","4116530","4000077, 4003042, 4003046","Morehead Ave at Duke St",35.99157,-78.90834
"3236","6619","","",NA,"24",NA,"stop","4116534","4000077, 4003042","Cornwallis Rd at Rogers Herr School",35.97422,-78.93568
"3237","6620","","",NA,"24",NA,"stop","4116538","4000077, 4003042","Garrett Rd at Oak Creek Apts",35.95949,-78.97542
"3238","6621","","",NA,"24",NA,"stop","4116542","4000077, 4003042","Garrett Rd at Eno River Church",35.95173,-78.97088
"3239","6622","","",NA,"24",NA,"stop","4116546","4000077, 4003042, 4003046","Morehead Ave at Duke St",35.99131,-78.90805
"3240","6624","","",NA,"24",NA,"stop","4116550","4003070","Pacific Ave at Roxboro Rd",36.04615,-78.90177
"3241","6627","","",NA,"24",NA,"stop","4116554","4000079","NC 55 at Service Station",35.91253,-78.8922
"3242","6628","","",NA,"24",NA,"stop","4116558","4000079","Alston Ave at Dayton St",35.97355,-78.89383
"3243","6629","","",NA,"24",NA,"stop","4116562","4000081","TW Alexander at Page Rd",35.91902,-78.81035
"3244","6630","","",NA,"24",NA,"stop","4116566","4000081","TW Alexander at WakeMed Emergency",35.91886,-78.78362
"3245","6631","","",NA,"24",NA,"stop","4116570","4000081","TW Alexander at Page Rd",35.9194,-78.81104
"3246","157","","",NA,"16, 192",NA,"stop","4116594","4000100, 4003110, 4005438","Main Campus Dr at Venture Bldgs",35.77298,-78.67727
"3247","12003","","",NA,"176",NA,"stop","4117202","4005486, 4006684, 4007026, 4007028, 4007030, 4007032, 4007266","East Campus Quad (12003)",36.00598,-78.91472
"3248","1928","","",NA,"12",NA,"stop","4117350","4003742","UNC Morehead Planetarium",35.91461,-79.05126
"3249","233","","",NA,"16, 192",NA,"stop","4118886","4000100, 4007012","Centennial Pkwy at Mission Valley Apts",35.7768,-78.6778
"3250","1929","","",NA,"12",NA,"stop","4119638","4000106","Page Rd at World Trade Blvd",35.89642,-78.81904
"3251","6635","","",NA,"24",NA,"stop","4120186","4000086, 4005298","Geer St at Faucette Ave",36.01204,-78.86549
"3252","6637","","",NA,"24",NA,"stop","4120190","4000088, 4004490","Fayetteville Rd at MLK Pkwy (Outbound)",35.9416,-78.90635
"3253","6638","","",NA,"24",NA,"stop","4120194","4000088","Fayetteville Rd at MLK Pkwy (Inbound)",35.9413,-78.90596
"3254","6393","","",NA,"24",NA,"stop","4120846","4000083, 4000086, 4003058, 4005298","Holloway St at Hyde Park Ave",35.99453,-78.88115
"3255","6498","","",NA,"24",NA,"stop","4120850","4003070","Milton Rd at Long Cresent Dr",36.09195,-78.91427
